（二）募集资金管理制度,0
第十三条  偿债保证措施,3
一、自身偿付能力,0
（一）发行人短期和长期偿债能力较高，自身偿付能力较强,0
1、短期偿债能力分析,0
2、长期偿债能力分析,0
（二）发行人营业收入、净利润趋于稳定，为偿债提供了保障,0
二、项目收益测算,0
（一）测算依据,0
1、交通部《关于印发公路项目可行性研究报告编制办法的通知》交规划发〔2010〕178号；,0
2、住建部、交通部发布2010年版《公路建设项目经济评价的方法与参数》，中国计划出版社；,0
3、国家发改委、住建部发布《建设项目经济评价方法与参数》第三版2006；,0
4、《国家高速公路网规划》及《海峡西岸经济区高速公路网布局规划（修编）2008-2020年》；,0
5、福建省交通规划设计院编制的《沈海公路复线福鼎贯岭至柘荣段工程可行性研究报告》；,0
8、《宁德市统计年鉴》（2011-2014）；,0
9、《福州港总体规划》交通部规划研究院2013年。,0
（二）测算过程,0
1、车辆通行费测算,0
2、交通量测算,0
（三）测算结果,0
三、其他偿债保障措施,0
（一）本期债券的偿债计划,0
1、本期债券偿债计划概况,0
2、偿债计划的人员安排,0
3、偿债计划的财务安排,0
4、聘请债权代理人，制定债券持有人会议规则,0
5、聘请账户及资金监管人，设置专项偿债账户,0
（二）本期债券的资金回流和偿债保障措施,0
1、募投项目稳定的收益是本期债券及时偿付的可靠保障,0
2、发行人多样化融资渠道有力支撑本期债券兑付,0
3、稳健的经营状况是本期债券按期偿付的坚实基础,0
4、宁德市政府的支持是公司发展的坚实保障,0
5、良好的外部经营环境是公司未来发展的有效支撑,0
6、充足的土地储备为债券本息偿付提供可靠保障,0
7、本期债券账户及资金监管协议保障了募集资金使用和兑付的安全性,0
8、债权代理协议保障了债券持有人的利益,0
第十四条  风险揭示,2
一、与本期债券有关的风险,0
（一）利率风险,0
（二）偿付风险,0
（三）流动性风险,0
（四）募投项目投资风险,0
（五）违规使用募集资金的风险,0
（六）偿债保障措施的风险,0
二、与发行人有关的风险,0
（一）经营环境风险,0
（二）经营模式风险,0
（三）子公司管理风险,0
（四）其他应收款回收风险,0
（五）未来资本支出规模增大的风险,0
（六）对外担保金额占净资产比重较大的风险,0
三、政策风险,0
（一）经济周期风险,0
（二）地方政府支持政策变动的风险,0
第十五条  信用评级,0
一、信用评级报告的内容概要以及跟踪评级安排,0
（一）基本观点,0
1、公司所属地区经济发展稳定，为公司发展提供了良好的外部环境。,0
3、近年来，公司资产和所有者权益规模快速扩张，且所有者权益稳定性较好。,0
4、公司债务负担较轻，财务弹性好。,0
1、公司下属项目大多处于建设期，未来投资规模大，存在一定对外融资压力。,0
2、公司资产以土地资产、长期股权投资等非流动资产为主，资产流动性一般。,0
3、公司自身盈利能力较弱，政府补贴对公司利润总额贡献大。,0
（二）跟踪评级安排,0
二、发行人的信用评级情况,0
（一）发行人近三年主体评级情况,0
1、2014年9月2日，联合资信对发行人主体长期信用等级评定为AA；,0
2、2015年12月10日，联合资信对发行人主体信用评级为AA；,0
3、2015年12月10日，联合资信对发行人主体长期信用等级评定为AA。,0
（二）发行人近三年主体评级差异及说明,0
三、发行人银行授信情况,0
四、发行人信用记录,0
第十六条  法律意见,0
一、本期债券发行的实质性条件,0
（一）发行人的净资产额符合法律、法规的规定,0
（二）发行人的累计债券余额不超过净资产的40%,0
（三）发行人最近三年连续盈利，且最近三年平均可分配利润（净利润）足以支付本期债券一年的利息,0
（四）本期债券发行的募集资金用途符合国家产业政策,0
（五）本期债券发行利率将不超过国务院限定的利率水平,0
（六）已发行债券及其他债务未处于违约或延迟支付本息的状态,0
（七）发行人最近三年不存在重大违法违规行为,0
（八）发行人财务会计制度符合国家规定,0
（九）发行人的到期偿债能力,0
二、律师事务所关于本期债券募集说明书的风险评级,0
三、本次发行的其他法律文件,0
（一）资产专户监管协议,0
（二）债权代理协议及债券持有人会议规则,0
四、结论,0
第十七条  其他应说明的事项,0
一、发行人拟进行的重大资产置换、资产剥离、重大资产出售或收购行为,0
二、流动性安排,0
三、税务提示,0
第十八条  备查文件,0
一、备查文件清单,0
（一）国家有关部门对本次债券的批准文件；,0
（二）《2016年第一期宁德市交通投资集团有限公司公司债券募集说明书》；,0
（三）发行人2013年至2015年经审计的财务报告；,0
（四）联合资信评估有限公司为本期债券出具的信用评级报告；,0
（五）北京大成律师事务所为本期债券出具的法律意见书；,0
（六）本次债券债权代理协议及持有人会议规则；,0
（七）本次债券募集资金监管协议以及偿债基金专项账户监管协议；,0
二、查阅地址,0
（一）投资者可以在本期债券发行期限内到下列地点查阅本募集说明书全文及上述备查文件：,0
1、发行人：宁德市交通投资集团有限公司,0
2、牵头主承销商：海通证券股份有限公司,0
3、联席主承销商：国开证券有限责任公司,0
（二）投资者还可以在本期债券发行期限内到下列互联网网址查阅募集说明书全文：,0
1、国家发展和改革委员会,0
2、中国债券信息网,0
九、本公司主体信用等级为AA+，本次债券信用等级为AAA，本次债券符合进行质押式回购交易的基本条件。,0
第一节 发行概况,0
一、本次债券的发行授权及核准,0
二、本期债券的基本情况和主要条款,0
三、本期债券发行及上市安排,0
（一）本期债券发行时间安排,0
（二）本期债券上市安排,0
四、本次债券发行的有关机构,0
（一）发行人：山西兰花科技创业股份有限公司,0
（二）承销团,0
1、主承销商：中德证券有限责任公司,0
2、分销商,0
（三）发行人律师：北京市中银律师事务所,0
（四）会计师事务所：信永中和会计师事务所（特殊普通合伙）,0
（五）评级机构：中证鹏元资信评估股份有限公司,0
（六）债券受托管理人：中德证券有限责任公司,0
（七）募集资金与偿债保障金专项账户开户银行：,0
（八）公司债券申请上市的证券交易所：上海证券交易所,0
（九）证券登记机构：中国证券登记结算有限责任公司上海分公司,0
五、认购人承诺,0
（一）接受本募集说明书对本次债券项下权利义务的所有规定并受其约束；,0
六、发行人与本次发行的有关机构、人员的利害关系,0
第二节 风险因素,2
一、本次债券的投资风险,0
（一）利率风险,0
（二）兑付风险,0
（三）流动性风险,0
（四）本次债券安排所特有的风险,0
（五）资信风险,0
（六）评级风险,0
二、发行人的相关风险,0
（一）财务风险,0
1、债务增加的风险,0
2、存货跌价风险,0
3、资本支出较大风险,0
4、关联交易风险,0
5、获现能力较弱的风险,0
6、融资成本高和债务负担重的风险,0
7、资产流动性偏弱的风险,0
8、在建工程停缓建与减值的风险,0
9、固定资产折旧的风险,0
10、资产负债率较高的风险,0
（二）经营风险,0
1、宏观经济波动风险,0
2、经济周期风险,0
3、市场竞争风险,0
4、煤炭价格波动的风险,0
5、在建项目未来收益不确定风险,0
6、煤化工产品市场波动风险,0
7、资源整合风险,0
8、化解过剩产能相关的风险,0
9、在建工程合规性风险,0
（四）管理风险,0
1、子公司管理风险,0
2、安全生产的风险,0
3、环境保护的风险,0
4、行业整合的风险,0
（五）政策风险,0
1、产业政策风险,0
2、发行人对煤炭资源依赖的风险,0
3、环保政策风险,0
4、税收政策风险,0
第三节 发行人及本次债券的资信状况,0
一、信用评级,0
二、信用评级报告的主要事项,0
（一）信用评级结论及标识所代表的涵义,0
（二）评级报告的主要内容,0
1、优势,0
2、主要风险或挑战,0
（三）跟踪评级的有关安排,0
三、发行人的资信情况,0
（一）公司获得主要贷款银行及其他金融机构的情况、使用情况,0
（二）最近三年及一期与主要客户发生业务往来时，是否有严重违约情况,0
（三）最近三年及一期发行的债券、其他债务融资工具以及偿还情况,0
（四）发行人及其子公司被列入失信被执行人名单情况,0
（五）发行人最近三年一期非经营性往来占款和资金拆借情况,0
（六）发行人最近三年一期被列入环境保护领域失信生产经营单位名单情况,0
（七）本次债券发行后的累计公司债券余额及其占发行人最近一期未经审计净资产的比例,0
（八）最近三年及一期主要财务指标,0
第四节 增信机制、偿债计划及其他保障措施,0
一、偿债计划,0
二、偿债资金来源,0
三、偿债应急保障方案,0
（一）流动资产变现,0
（二）外部融资渠道,0
四、本次债券担保方案,0
（一）抵押担保方案,0
（二）抵押资产基本情况,0
五、偿债保障措施,0
（一）制定《债券持有人会议规则》,0
（二）设立专门的偿付工作小组,0
（三）制定并严格执行资金管理计划,0
（四）充分发挥债券受托管理人的作用,0
（五）严格履行信息披露义务,0
（六）设立募集资金专户,0
1、设立募集资金专户专款专用,0
2、管理方式,0
3、监督安排,0
4、专项偿债账户的资金来源,0
（七）发行人承诺,0
1、不向股东分配股利；,0
2、暂缓重大对外投资、收购兼并等资本性支出项目的实施；,0
3、调减或停发董事和高级管理人员的工资和奖金；,0
4、与公司债券相关的公司主要责任人不得调离。,0
六、投资者保护契约条款,0
（一）交叉违约保护条款,0
1、触发情形,0
2、处置程序,0
1）发行人承诺本次公司债券本息应在持有人会议召开的次日立即到期应付，履行还本付息责任；,0
2）本次公司债券持有人可在持有人会议召开日的次日提起诉讼或仲裁；,0
3）发行人提前赎回；,0
4）投资者选择性提前回售；,0
5）其他投资者保护措施。,0
（二）控制权变更条款,0
1、触发情形,0
2、处置程序,0
1）发行人承诺本次公司债券本息应在持有人会议召开的次日立即到期应付，履行还本付息责任；,0
2）本次公司债券持有人可在持有人会议召开日的次日提起诉讼或仲裁；,0
3）发行人提前赎回；,0
4）投资者选择性提前回售；,0
七、发行人违约责任,0
（一）以下事件构成本次债券的违约事件：,0
1、发行人未能根据法律、法规和规则及募集说明书的约定，按期足额支付本次债券的利息和本金；,0
（二）违约责任,0
1、加速清偿的宣布,0
2、措施,0
3、其他救济方式,0
第五节 发行人基本情况,0
一、发行人概况,0
1、公司名称：山西兰花科技创业股份有限公司,0
2、股票简称：兰花科创,0
3、股票代码：600123.SH,0
4、股票上市地：上海证券交易所,0
5、法定代表人：李晓明,0
6、设立日期： 1998年12月8日,0
"7、注册资本及实缴资本：114,240万元",0
8、注册地址：山西省晋城市凤台东街2288号兰花科技大厦,0
9、联系地址：山西省晋城市凤台东街2288号兰花科技大厦,0
10、统一社会信用代码：91140000713630037E,0
11、信息披露事务负责人：王立印,0
12、联系电话：0356-2189 656,0
13、传真：0356-2189 608,0
二、发行人历史沿革,4
（一）发行人历史沿革,0
1、发行人设立及上市情况,0
2、发行人设立后历次股本变动情况,0
（二）最新三年内实际控制人的变化,0
（三）发行人近三年重大资产重组情况,0
三、发行人股权结构及股东持股情况,0
四、发行人控股股东及实际控制人的基本情况,5
（一）控股股东基本情况,0
1、控股股东基本情况,0
（二）实际控制人情况,0
（三）控股股东及实际控制人持有发行人股权的质押情况,0
五、发行人对其他企业的重要权益投资情况,7
（一）纳入合并范围的子公司,0
（二）主要联营、合营公司,0
六、发行人董事、监事、高级管理人员的基本情况,12
（一）董事主要工作经历,0
（二）监事主要工作经历,0
（三）高级管理人员主要工作经历,0
（四）现任董事、监事、高级管理人员对外兼职情况,0
（五）截至2019年9月30日，公司董事、监事、高级管理人员持有发行人股份和债券的情况,0
1、截至2019年9月30日，公司董事、监事、高级管理人员直接持有发行人股份的情况如下：,0
2、截至2019年9月30日，公司董事、监事、高级管理人员不存在持有发行人债券的情况。,0
七、发行人主营业务情况,14
（一）行业发展状况,0
1、煤炭行业情况,0
2、化肥化工行业情况,0
（二）发行人主营业务情况,0
（三）发行人主要板块经营情况,0
1、煤炭业务板块,0
5.维简费 10.00 4.49% 10 4.24% 10 4.70% 10 4.87%,0
2、化肥化工业务板块,0
3、其他业务板块,0
八、发行人的竞争优势,0
（一）资源优势,0
（二）品质及品牌优势,0
（三）技术及设备优势,0
（四）成本优势,0
（五）一体化优势,0
（六）区位优势,0
九、发行人经营方针及战略,17
十、发行人治理情况,0
（一）发行人组织结构,0
1、股东大会,0
2、董事会,0
3、监事会,0
4、经理层,0
（二）主要部门工作职能,10
1、董事会下设部门,0
2、经理层下设部门,0
（三）发行人主要内部控制制度,11
1、内部控制制度,0
2、安全管理制度,0
3、环保管理制度,0
4、财务管理制度,0
5、预算管理制度,0
6、人力资源管理制度,0
7、对外担保制度,0
8、重大投融资管理制度,0
9、关联交易制度,0
10、子公司管理制度,0
11、信息披露制度,0
12、突发事件应对制度,0
十一、发行人符合法律法规及相关政策要求的相关情况,0
（一）发行人最近三年及一期内是否存在重大违法违规及受重大处罚的情况,0
（二）说明董事、监事、高级管理人员的任职是否符合《公司法》及《公司章程》的规定,0
（三）最近三年及一期内是否存在资金被控股股东、实际控制人及其关联方违规占用,0
（四）发行人涉及的资产负债表日后事项、或有事项、未决诉讼和仲裁事项,0
（五）最近三年及一期是否存在严重损害投资者合法权益和社会公共利益的其他情形。,0
（六）最近三年及一期媒体质疑的重大事项及公司的澄清/说明公告,0
十二、发行人独立运营情况,6
（一）资产独立,0
（二）人员独立,0
（三）财务独立,0
（四）机构独立,0
（五）业务独立,0
十三、关联交易,16
（一）关联方情况,0
1、本公司的实际控制人,0
2、本公司的子公司,0
3、本公司的合营和联营企业,0
4、本公司的其他关联方情况,0
（二）关联方交易情况,0
1、销售商品及提供劳务,0
2、采购商品及接受劳务,0
3、代收代付,0
4、关联租赁,0
5、关联方资金拆借,0
6、关联担保情况,0
7、关联方应收应付款项,0
（三）关联交易决策权限和程序,0
第六节 财务会计信息,0
一、最近三年及一期的财务报表,0
（一）合并财务报表,0
1、合并资产负债表,0
2、合并利润表,0
3、合并现金流量表,0
（二）母公司财务报表,0
1、资产负债表,0
2、利润表,0
3、现金流量表,0
二、最近三年及一期合并报表范围的变化,0
（一）纳入合并报表范围的主要子公司情况,0
（二）报告期内财务报表合并范围的变化情况,0
三、最近三年及一期的主要财务指标,0
四、管理层讨论与分析,0
（一）资产结构分析,0
1、货币资金,0
2、应收票据,0
3、其他应收款,0
4、存货,0
5、其他流动资产,0
6、固定资产,0
7、在建工程,0
8、无形资产,0
（二）负债构成分析,0
1、短期借款,0
2、应付票据及应付账款,0
3、一年内到期非流动负债,0
4、长期借款,0
5、长期应付款,0
（三）现金使用分析,0
1、经营活动产生的现金流,0
2、投资活动产生的现金流,0
3、筹资活动产生的现金流,0
（四）有息债务情况,19
（五）偿债能力分析,0
1、短期偿债能力,0
2、长期偿债能力,0
（六）盈利能力分析,0
1、营业收入及毛利率分析,0
2、期间费用情况分析,0
3、盈利能力的可持续性分析,0
4、投资收益分析,0
（七）营运能力分析,0
1、应收账款周转率,0
2、存货周转率,0
五、本次债券发行后公司资产负债结构的变化,0
1、财务数据的基准日为2019年9月30日；,0
2、假设本次债券的募集资金净额为30亿元，即不考虑融资过程中所产生的相关费用且全部发行；,0
3、假设本次债券募集资金净额30亿元计入2019年9月30日的合并资产负债表；,0
4、本次债券募集资金中15亿元拟用于归还自身债务，15亿元拟用于补充流动资金；,0
5、模拟数为假设总额30亿元的本次债券在2019年9月30日完成发行并且清算结束；,0
六、资产负债表日后事项、或有事项及其他重大事项,0
（一）资产负债表日后事项,0
（二）承诺及或有事项,0
1、担保情况,0
七、资产限制用途安排及享有优先受偿的负债情况,0
第七节 募集资金运用,0
一、本次募集资金数额,0
二、本期募集资金的运用计划,0
（一）补充营运资金,0
（二）调整负债结构,0
三、本次债券募集资金运用对公司财务状况的影响,0
（一）对发行人资产负债结构的影响,0
（二）对发行人短期偿债能力的影响,0
四、募集资金与偿债保障金专项账户管理安排,0
第八节 债券持有人会议,0
一、债券持有人行使权利的形式,0
二、债券持有人会议规则的主要条款,0
（一）就发行人变更募集说明书的约定作出决议；,0
（二）就变更债券受托管理人或受托管理协议的主要内容作出决议；,0
（三）就修改本规则作出决议；,0
（六）当发生对债券持有人的权益有重大影响的事项时，就债券持有人享有的合法权利的行使作出决议；,0
（七）法律规定以及募集说明书与受托管理协议中约定的应当由债券持有人会议作出决议的其他情形。,0
（一）债券持有人有权按照约定的期限和方式要求发行人偿付本次债券的利息和/或本金。,0
（二）债券持有人有权按照有关法律的规定转让、赠与或质押其所持有的本次债券。,0
（三）债券持有人有权按照有关法律的规定获得有关信息。,0
（一）债券持有人应当遵守《募集说明书》、本规则及《债券受托管理协议》项下的有关规定。,0
（二）债券持有人应当依其所认购的本次债券数额足额缴纳认购资金。,0
（一）拟变更债券募集说明书的重要约定；,0
（二）拟修改债券持有人会议规则；,0
（三）拟变更债券受托管理人或者受托管理协议的主要内容；,0
（四）发行人已经或预计不能按期支付本息，需要决定或授权采取相应措施；,0
（七）发行人管理层不能正常履行职责，导致发行人偿债能力面临严重不确定性，需要决定或授权采取相应措施；,0
（九）发行人、单独或者合计持有本期债券总额10%以上的债券持有人书面提议召开的其他情形；,0
（十）债券募集说明书约定的其他应当召开债券持有人会议的情形；,0
（一）债券发行情况；,0
（二）会议召集人、会务负责人姓名及联系方式；,0
（三）会议时间和地点；,0
（六）会议议事程序：包括持有人会议的召集方式、表决方式、表决时间和其他相关事宜；,0
（七）债权登记日：有权参加持有人会议并享有表决权的债券持有人以债权登记日收市后的持有人名册为准；,0
（一）出席会议的本次债券持有人所持表决权情况；,0
（二）会议有效性；,0
（三）各项议案的议题和表决结果。,0
（一）受托管理人未能持续履行本准则或受托协议约定的受托管理人职责；,0
（二）受托管理人停业、解散、破产或依法被撤销；,0
（三）受托管理人提出书面辞职；,0
（四）受托管理人不再符合受托管理人资格的其他情形。,0
一、受托管理人及受托管理协议签订情况,0
（一）债券受托管理人的名称及基本情况,0
（二）受托管理协议签订情况,0
（三）债券受托管理人与发行人是否有利害关系,0
二、《债券受托管理协议》的主要条款,0
（一）发行人的权利和义务,0
12、在本期债券存续期内，发行人应尽最大合理努力维持债券挂牌交易。,0
17、甲方应当履行本协议、募集说明书及法律、法规和规则规定的其他义务。,0
（二）债券受托管理人的权利、义务及行使权利、履行义务的方式、程序,0
10、本期债券存续期内，债券受托管理人应当勤勉处理债券持有人与发行人之间的谈判或者诉讼事务。,0
16、除上述各项外，债券受托管理人还应当履行以下职责：,0
（1） 债券持有人会议授权受托管理人履行的其他职责；,0
（2） 募集说明书约定由受托管理人履行的其他职责；,0
17、在本期债券存续期内，债券受托管理人不得将其受托管理人的职责和义务委托其他第三方代为履行。,0
18、债券受托管理人依据债券受托协议的约定不收取受托管理报酬。,0
（三）发行人和债券受托管理人的违约责任,0
（四）债券受托管理人的变更,0
1、在本期债券存续期内，出现下列情形之一的，应当召开债券持有人会议，履行变更债券受托管理人的程序：,0
3、原债券受托管理人应当在上述变更生效当日或之前与新任受托管理人办理完毕工作移交手续。,0
三、债券受托管理事务报告,0
（一）债券受托管理事务报告包括定期受托管理事务报告和临时受托管理事务报告。,0
第十节 发行人、中介机构相关人员声明,0
第十一节 备查文件,0
一、备查文件内容,0
（一）兰花科创2016年度、2017年度、2018年度经审计的财务报告及2019年一季度的财务报表；,0
（二）中德证券有限责任公司关于山西兰花科技创业股份有限公司发行公司债券的核查意见；,0
（三）中银律师事务所关于山西兰花科技创业股份有限公司发行公司债券的法律意见书；,0
（四）山西兰花科技创业股份有限公司2019年公司债券信用评级报告；,0
（五）山西兰花科技创业股份有限公司公司债券受托管理协议；,0
（六）山西兰花科技创业股份有限公司公司债券持有人会议规则；,0
（七）中国证监会核准本次发行的文件,0
（八）相关法律法规、规范性文件要求披露的其他文件,0
二、备查文件查阅地址,0
三、备查文件查阅时间,0
重大事项提示,1
1、关于有条件赎回条款的说明,0
2、关于本次发行未设置有条件回售条款的说明,0
3、可转债的转股价值可能产生重大不利变化的风险,0
4、关于本行本次发行可转债信用评级的说明,0
5、关于本次发行不提供担保的说明,0
6、关于本行的股利分配政策及现金分红情况,0
7、可转债发行摊薄即期回报的影响分析,0
8、本行面临社会经济环境变化的风险,0
目  录,0
释  义,0
第一节  本次发行概况,0
一、本行基本情况,0
二、本次发行基本情况,0
（一）本次发行的核准情况,0
（二）本次可转债发行方案要点,0
1、本次发行证券的种类,0
2、发行规模,0
3、票面金额和发行价格,0
4、债券期限,0
5、债券利率,0
6、付息的期限和方式,0
7、转股期限,0
8、转股价格的确定及其调整,0
9、转股价格向下修正条款,0
10、转股数量的确定方式,0
11、转股年度有关股利的归属,0
12、赎回条款,0
13、回售条款,0
14、发行方式及发行对象,0
15、向原股东配售的安排,0
16、募集资金用途,0
17、担保事项,0
18、决议有效期,0
（三）可转债持有人及可转债持有人会议,0
1、债券持有人的权利与义务,0
1）依照其所持有可转债数额享有约定利息；,0
2）根据约定条件将所持有的可转债转为本行股份；,0
3）根据约定的条件行使回售权；,0
4）依照法律、行政法规及《公司章程》的规定转让、赠与或质押其所持有的可转债；,0
5）依照法律、《公司章程》的规定获得有关信息；,0
6）按约定的期限和方式要求本行偿付可转债本息；,0
7）法律、行政法规及《公司章程》所赋予的其作为本行债权人的其他权利。,0
1）遵守本行发行可转债条款的相关规定；,0
2）依其所认购的可转债数额缴纳认购资金；,0
3）除法律、法规规定及可转债募集说明书约定之外，不得要求本行提前偿付可转债的本金和利息；,0
4）法律、行政法规及《公司章程》规定应当由可转债持有人承担的其他义务。,0
